State,Pulse_Index,Combined_PI_Ratio,Combined_Amp_Ratio,Combined_Delta_A_Ratio,Red_PI,Red_Amplitude,Red_AUC,Red_S_AUC,Red_D_AUC,Red_AUC_Ratio,Red_Crest_Time,Red_Decay_Time,Red_Pulse_Width,Red_PW50,Red_Rise_Decay_Ratio,Red_Upslope,Red_Downslope,Red_b_a,Red_c_a,Red_d_a,Red_e_a,Red_Skewness,Red_Kurtosis,Red_Variance,IR_PI,IR_Amplitude,IR_AUC,IR_S_AUC,IR_D_AUC,IR_AUC_Ratio,IR_Crest_Time,IR_Decay_Time,IR_Pulse_Width,IR_PW50,IR_Rise_Decay_Ratio,IR_Upslope,IR_Downslope,IR_b_a,IR_c_a,IR_d_a,IR_e_a,IR_Skewness,IR_Kurtosis,IR_Variance
Congestion,13,0.8421219895609496,1.2344599325282144,0.8420230232423315,0.12524277255831937,0.0032445781827152766,3.7045724761824754,0.6727224989072857,3.03184997727519,0.22188515392496172,0.2135,0.7885,1.002,0.666,0.27076727961055586,8.288521865534676,-4.468442168637523,-0.8543440864340398,0.08244725088506369,-0.3292922628868782,0.623910322459306,-0.35862622714714953,-0.9877156899457122,0.08469422771110283,0.1487228283875403,0.0026283380884013635,2.7946800613482146,0.9715441017953956,1.823135959552819,0.5328972294421791,0.2745,0.6925,0.967,0.537,0.3963898916395105,10.507804007625339,-2.459447708359164,-0.9335464049373193,0.3670045032743587,-0.393684631355935,0.206839128252224,-0.19450486050975155,-1.4249096035969275,0.120303878856972
Congestion,14,0.8001600770714328,1.1729474498445638,0.8000391444841741,0.12090599363747255,0.0031322814441163286,3.162868181488766,1.1400413144243657,2.0228268670644,0.5635881809412965,0.2775,0.6955,0.973,0.5625,0.3989935297772835,10.733256924070588,-2.591318265775044,-1.0107524776104175,0.6982506743691665,-0.5605967123377619,0.3133698258196344,-0.2826634596844414,-1.3468448303206406,0.0876781653777196,0.15110224703563138,0.0026704361966400675,2.7677407491363173,0.46617780135098874,2.3015629477853286,0.20254836035630133,0.1735,0.7815,0.955,0.5185,0.22200895710530916,10.717961114021364,-2.584908228477616,-1.058185101013178,0.22450050060747326,-0.2984093153399258,0.2408983749000708,-0.1731242873250795,-1.4327767144557961,0.11670556632414299
Congestion,15,0.7084668080603606,1.0384834670929701,0.7083089035661383,0.10822196256795823,0.0028036505675031295,2.7891051573160155,0.4868133756518929,2.3022917816641226,0.21144729764829112,0.1715,0.785,0.9565,0.5035,0.2184713375517871,10.542366173709183,-3.8178938532725226,-0.8819629962352058,0.16663605178855564,-0.26356384530699656,0.3467006017561338,-0.18746859521063114,-1.3586651822364344,0.10453091500062445,0.15275515274686496,0.0026997545483348423,2.8230006006233728,0.8168293305655048,2.0061712700578678,0.40715832327776663,0.2455,0.715,0.9605,0.5475,0.3433566433086215,10.098470689000749,-2.271847746597359,-1.0064184446271436,0.33239849450263903,-0.32285818278339284,0.3362342667738634,-0.21458203424576539,-1.3946821126229454,0.11720877870865155
Congestion,16,0.6774435336695465,0.9930554740811123,0.6772739396022376,0.10505534651251236,0.0027219010066271586,2.784857596138989,0.4025464116291664,2.3823111845098226,0.16897306037502227,0.147,0.784,0.931,0.5725,0.18749999997608416,12.044291681214133,-2.7353751093299934,-0.9372824699055379,0.2823712005981046,-0.2605344596705883,0.35836259357674766,-0.3387280331397591,-1.294117914596076,0.10606971719245356,0.15507615692650986,0.002740935404278621,2.8644910433798105,0.5326630812688801,2.3318279621109306,0.22843155237054186,0.1845,0.7785,0.963,0.5195,0.23699421962273678,10.36131964500953,-2.320827911548122,-0.9478949944087255,0.21094155374583518,-0.2527183576553164,0.21861701745931647,-0.15082281869875183,-1.420036437722777,0.11311908220709012
Congestion,17,0.643008405602521,0.9425267814021437,0.6428319667404602,0.09875650372744571,0.0025585885643465093,2.6600774196238772,0.4725389280297604,2.187538491594117,0.21601399464464163,0.1885,0.805,0.9935,0.5145,0.2341614906541414,9.911952635515263,-6.473860449030212,-0.8581548179567355,0.2480623487275589,-0.3338327421826128,0.629347012489128,-0.21431192040200736,-1.52183451649417,0.11562931452454335,0.15358507981407776,0.0027146055906099175,2.8249202878668216,0.4493375184347424,2.375582769432079,0.18914833202096717,0.1705,0.79,0.9605,0.5235,0.21582278478280725,10.549496407773688,-2.370053675078566,-1.044461404509439,0.3447194595908167,-0.34995046813058467,0.30121863889919326,-0.19370803498147085,-1.4501810502115045,0.11555406201349859
Congestion,18,0.6715739757561956,0.9845941683184444,0.6714038289768461,0.10351517576046264,0.0026824936411745494,2.6041183174188003,0.9157679182803469,1.6883503991384534,0.5424039457054725,0.257,0.66,0.917,0.4965,0.3893939393349403,10.314089387887293,-3.556825481356327,-0.9197064057387936,0.26980248593160433,-0.4892153646372352,0.6272940372257638,-0.02610691915980284,-1.175603811528763,0.0975728826591064,0.1541381482602902,0.0027244662105773733,2.864683045196874,0.4653333215918141,2.3993497236050603,0.1939414321282224,0.17,0.7935,0.9635,0.527,0.21424070570709003,10.688207163154914,-2.374008019127018,-0.9117077592432066,0.330378573045151,-0.4380403121927328,0.2746194381143353,-0.18112117093627036,-1.4381995753416235,0.11542470261142454
Congestion,19,0.6618989633412041,0.9704646080695306,0.661726995488698,0.10163039511179202,0.002633858246585287,2.682252013821264,0.4533341170629435,2.2289178967583205,0.20338753513618513,0.193,0.79,0.983,0.5265,0.2443037974374299,9.506179951912827,-5.345179189795942,-0.8972049547213287,0.506161629865909,-0.6244899601041463,0.8952433842005915,-0.12955383018060243,-1.2700928187958496,0.08912598461397254,0.1535436586544169,0.002714017726806292,2.845419376757773,0.4848487191866653,2.360570657571108,0.20539470725481584,0.1735,0.7885,0.962,0.529,0.22003804689663434,10.829785477726432,-2.2800067329878857,-1.0108229854793507,0.24931913088090812,-0.2943354009117129,0.3013858298474792,-0.1622688945306987,-1.440501531398366,0.11726317816466396
Congestion,20,0.5961299011420805,0.8740590044887439,0.5959428985418572,0.09252274888033331,0.002397989739398721,2.7811370339575907,0.3602459359926174,2.4208910979649736,0.1488071628998773,0.1575,0.828,0.9855,0.6605,0.19021739128137471,10.023818619653127,-4.77509209614152,-1.0452193445846885,0.501308955538016,-0.3148266238404787,0.27988127844130173,-0.4424732775244368,-1.2456666287842726,0.10373644418049645,0.15520567369647553,0.002743510037283418,2.843072829892158,0.4624327012923327,2.3806401285998247,0.19424720927681252,0.1695,0.7865,0.956,0.515,0.21551176093890506,10.882632359517459,-2.591397625225227,-1.0793227733678719,0.2615523198316137,-0.26469156594827836,0.2460274124057887,-0.16126152389904774,-1.4508920418628108,0.1156078904519678
Congestion,21,0.6710153697421691,0.9838935950731501,0.6708467225766671,0.10242959527862568,0.002654989272027128,2.8246048381477635,0.38618856208775376,2.4384162760600097,0.15837679803217158,0.1455,0.813,0.9585,0.538,0.17896678964588356,12.393524607112113,-4.305010639647207,-0.9551494559033831,0.17866879399418228,-0.14587991701642994,0.4180737336198738,-0.26661354208373433,-1.453604797330971,0.10124530562923154,0.15264864738640324,0.0026984515266006755,2.8478344532507114,0.46914797208222847,2.378686481168483,0.1972298475552128,0.1745,0.79,0.9645,0.5385,0.2208860759214068,10.636115309052002,-2.214228850356676,-1.0575024427029556,0.3309940016932077,-0.39938871766450346,0.2986241805482884,-0.19359298675490716,-1.4484631565867572,0.12172701557725879
Congestion,22,0.6413798780787021,0.9404988714159741,0.6412039476388405,0.09802532571686069,0.002541077822910731,2.7962493309254564,0.3458716421711813,2.450377688754275,0.14115033929030785,0.137,0.818,0.955,0.5545,0.16748166257121253,12.494944209881112,-3.4203885086153605,-0.9701962104888582,0.3831235707581136,-0.254636129244924,0.30688706126290843,-0.31040897760682434,-1.396616236309354,0.10483176442015976,0.15283503996873113,0.0027018402744440383,2.852500686677937,1.0011256268165036,1.8513750598614338,0.5407470633407788,0.2695,0.6875,0.957,0.537,0.39199999994298185,10.975566594466102,-2.2468128799628175,-0.9836895067236406,0.3754466515344123,-0.396431168838714,0.24535837551396833,-0.20508159383326705,-1.40602183587314,0.12147213751275704
Congestion,23,0.6321202062847266,0.9269712447153681,0.6319301091802537,0.10324725610334148,0.002676679080744415,2.725287075514649,1.0148731947710572,1.710413880743592,0.5933494846700568,0.2755,0.629,0.9045,0.5165,0.4379968202801277,11.23365431054475,-3.2741312657549315,-0.9769538707387243,0.43101405275361904,-0.4481927797635142,0.2695400825781803,-0.29756505982384923,-1.160313937516337,0.08876883383931403,0.16333483529519702,0.0028875534201378387,2.960833060020197,0.46269886497400375,2.4981341950461933,0.18521777808134368,0.1705,0.794,0.9645,0.5375,0.2147355163457512,10.631306541605454,-1.9236916613884887,-1.002941912290181,0.30382443207231574,-0.2789435427420693,0.3216357112641864,-0.18423931207134384,-1.4185843117894743,0.10798938486816805
Congestion,24,0.63529513547337,0.9315766269748486,0.635106656339068,0.1032598327462687,0.002676965321901012,2.7091065233003206,0.37981403167929745,2.3292924916210236,0.16305982740650474,0.2165,0.81,1.0265,0.483,0.2672839505842859,11.437702291357255,-3.913923950355752,-0.2361273894986563,0.15117296878220418,-0.1721382088527107,0.42641459533958437,0.018267812357574707,-1.5422670480651521,0.11392619906122554,0.1625383552079601,0.002873585651710027,3.0138746683798647,0.5252225029731441,2.4886521654067204,0.21104697163100827,0.1745,0.7875,0.962,0.5345,0.2215873015591635,10.514872790074378,-2.1864519506400484,-0.9628396214443147,0.20610183013827088,-0.2812455043691832,0.2754181467949127,-0.19331343145054244,-1.4204316569281283,0.11090863383985565
Congestion,25,0.6488070506572913,0.9514561951853192,0.6486263987102943,0.1027807663235181,0.0026648217044480576,2.7011933801474446,0.49054690974151305,2.2106464704059317,0.22190201657583258,0.165,0.785,0.95,0.5215,0.21019108277577184,11.88344239179969,-2.620170945006066,-0.8764395797875483,0.14483356831049612,-0.1552030192308994,0.2923720705274256,-0.11680642194499659,-1.433227955447882,0.10305272459322605,0.1584149859799976,0.0028007822354694945,2.9810934566299014,0.4571418178394215,2.5239516387904795,0.1811214647679935,0.1625,0.7975,0.96,0.5285,0.20376175546034336,11.131829565387818,-2.4605224630705607,-0.9555180609683982,0.3516078794979637,-0.4512289630069647,0.26213711183791394,-0.1911459014200763,-1.4079002392496955,0.1137263900689668
Congestion,26,0.6276697401398116,0.9204879479956865,0.6274832816064521,0.10006320558532253,0.0025945746648407607,2.617715447060145,0.7330787930426748,1.8846366540174702,0.38897619413327067,0.231,0.7155,0.9465,0.5115,0.32285115299470984,9.616274190997672,-3.2026674189199866,-0.8852693763165612,0.37009021344480153,-0.5031085292521218,0.6830981649865129,-0.11172068560771177,-1.4338529720935531,0.10612687578853214,0.15942014232602006,0.0028186947786133583,2.9385374053778794,0.47634698647942464,2.4621904188984547,0.19346472263229272,0.1695,0.7875,0.957,0.526,0.21523809521076342,10.733758022491202,-2.619771560978336,-1.0513947075200745,0.26997809042677995,-0.325405038619531,0.2944706946870521,-0.20702624447092832,-1.4137985913822306,0.1149109280837359
Congestion,27,0.6120336455952702,0.8975195521757148,0.6118427693040058,0.0983063322057079,0.0025490538262529713,2.7172789660775445,0.4319012066716599,2.2853777594058844,0.18898460216268145,0.169,0.7915,0.9605,0.598,0.21351863547523456,10.170295277626224,-3.557385974815702,-1.0756855331802848,0.4005009325014778,-0.5752980917532333,0.524371407728955,-0.31082397413638335,-1.2476254485091807,0.10396614956030321,0.16062242131801308,0.002840109421930417,2.94565624472129,0.4769172103905431,2.4687390343307465,0.19318251291008282,0.172,0.789,0.961,0.533,0.2179974651181245,10.676452599081642,-2.3247170352744604,-0.9693458362619507,0.26721016067041536,-0.31927550234212704,0.29564551208615475,-0.20631352530368477,-1.4152381641768015,0.11413725827748862
Congestion,28,0.6281066320261283,0.921142148768605,0.6279192514499768,0.10067561655261593,0.002610724986373347,2.6698579142929026,0.9583226989979061,1.7115352152949965,0.5599199422705069,0.2915,0.6805,0.972,0.482,0.42836149883492114,9.190661719146362,-4.893855521816249,-1.0776695281616975,0.6002416366597199,-0.7118052399098337,0.510867255801051,-0.13962677595305698,-1.4465498845695037,0.10683353797793006,0.16028426565881324,0.002834225855096506,3.0381113739056804,0.5133616246939537,2.5247497492117263,0.20333168656968936,0.177,0.785,0.962,0.5505,0.22547770697764613,10.253092066244506,-2.1196769554731247,-0.935282715241432,0.3158837658228513,-0.2610849211159287,0.27501600104861446,-0.24332638197149076,-1.3807509481569442,0.11190084138874387
Congestion,29,0.6112910398113423,0.8964754941157934,0.6111062436851135,0.09499589293787403,0.0024635415551225986,2.513502348015135,0.34080149330991566,2.1727008547052193,0.15685615097733654,0.149,0.7695,0.9185,0.545,0.19363222869478464,12.0340938931231,-2.919721198575644,-1.0566172649405625,0.42889871000694,-0.3681695720429741,0.423983047409443,-0.43533915397644063,-1.0751392566650249,0.08356083934321093,0.15540205996242393,0.0027480299033771976,2.9057630020514624,0.43546273397392715,2.470300268077535,0.1762792724364597,0.161,0.798,0.959,0.584,0.20175438593962977,11.211948019912825,-2.1038910439301617,-0.9604611879962126,0.35210620872038206,-0.361273050483025,0.18689291139601744,-0.3017909208793101,-1.2455232300056445,0.09435939130542001
Congestion,30,0.6283299166497127,0.9212958485777274,0.6281646088640871,0.08887927525317106,0.002305357813089567,1.1880708281759815,0.3067874835440198,0.8812833446319618,0.348114468947927,0.191,0.565,0.756,0.527,0.33805309728530036,10.95134564101852,-3.1487897660422277,-0.9964408652654899,0.35614491754847144,-0.06869795359715095,0.48189606124964135,-0.38085674028600414,0.056247937324518826,0.06069002391160365,0.1414531866351089,0.0025022990438076254,1.2882953558186814,0.3311731545726316,0.9571222012460496,0.34600927040129875,0.155,0.494,0.649,0.408,0.3137651821227196,11.540308451606961,-3.0315137283480453,-1.20468291367543,0.4054699789818494,-0.3682922679180268,0.38088905406979173,-0.4323996761834658,-0.2511257609561195,0.06505643641306391
